,,,,2,3,2,3,,,,,,,,,,,,,
23466,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,10/30/2020 3:11,photo,education,positive,70,,,,,,,,,10/30/2020 3:11,October,,,
23467,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,12/22/2020 6:02,photo,education,positive,70,,,,,,,,,12/22/2020 6:02,December,,,
23468,a03b3048-776e-4925-a52e-f6b1760a1be4,adore,4/29/2021 11:46,photo,education,positive,72,,,,,,,,,4/29/2021 11:46,April,,,
23469,a03b3048-776e-4925-a52e-f6b1760a1be4,hate,10/22/2020 14:52,photo,education,negative,5,,,,,,,,,10/22/2020 14:52,October,,,
23470,a03b3048-776e-4925-a52e-f6b1760a1be4,super love,10/23/2020 15:01,photo,education,positive,75,,,,,,,,,10/23/2020 15:01,October,,,
23471,a03b3048-776e-4925-a52e-f6b1760a1be4,intrigued,3/27/2021 23:32,photo,education,positive,45,,,,,,,,,3/27/2021 23:32,March,,,
23472,a03b3048-776e-4925-a52e-f6b1760a1be4,heart,10/10/2020 8:58,photo,education,positive,60,,,,,,,,,10/10/2020 8:58,October,,,
23473,a03b3048-776e-4925-a52e-f6b1760a1be4,like,10/7/2020 22:53,photo,education,positive,50,,,,,,,,,10/7/2020 22:53,October,,,
23474,a03b3048-776e-4925-a52e-f6b1760a1be4,dislike,3/13/2021 4:54,photo,education,negative,10,,,,,,,,,3/13/2021 4:54,March,,,
23476,56d13215-1444-49b0-8e17-3a888bcd4e1e,scared,3/29/2021 12:14,GIF,fitness,negative,15,,,,,,,,,3/29/2021 12:14,March,,,
23477,56d13215-1444-49b0-8e17-3a888bcd4e1e,worried,1/16/2021 16:37,GIF,fitness,negative,12,,,,,,,,,1/16/2021 16:37,January,,,
23478,56d13215-1444-49b0-8e17-3a888bcd4e1e,want,2/26/2021 6:04,GIF,fitness,positive,70,,,,,,,,,2/26/2021 6:04,February,,,
23479,56d13215-1444-49b0-8e17-3a888bcd4e1e,indifferent,2/19/2021 5:23,GIF,fitness,neutral,20,,,,,,,,,2/19/2021 5:23,February,,,
23480,56d13215-1444-49b0-8e17-3a888bcd4e1e,indifferent,3/24/2021 22:20,GIF,fitness,neutral,20,,,,,,,,,3/24/2021 22:20,March,,,
23481,56d13215-1444-49b0-8e17-3a888bcd4e1e,disgust,1/13/2021 9:48,GIF,fitness,negative,0,,,,,,,,,1/13/2021 9:48,January,,,
23482,56d13215-1444-49b0-8e17-3a888bcd4e1e,disgust,4/24/2021 9:28,GIF,fitness,negative,0,,,,,,,,,4/24/2021 9:28,April,,,
23483,56d13215-1444-49b0-8e17-3a888bcd4e1e,worried,5/16/2021 17:52,GIF,fitness,negative,12,,,,,,,,,5/16/2021 17:52,May,,,
23484,56d13215-1444-49b0-8e17-3a888bcd4e1e,dislike,11/7/2020 9:22,GIF,fitness,negative,10,,,,,,,,,11/7/2020 9:22,November,,,
23485,56d13215-1444-49b0-8e17-3a888bcd4e1e,hate,12/22/2020 21:45,GIF,fitness,negative,5,,,,,,,,,12/22/2020 21:45,December,,,
23486,56d13215-1444-49b0-8e17-3a888bcd4e1e,heart,9/29/2020 6:51,GIF,fitness,positive,60,,,,,,,,,9/29/2020 6:51,September,,,
23487,56d13215-1444-49b0-8e17-3a888bcd4e1e,indifferent,1/23/2021 0:58,GIF,fitness,neutral,20,,,,,,,,,1/23/2021 0:58,January,,,
23488,56d13215-1444-49b0-8e17-3a888bcd4e1e,love,7/8/2020 5:04,GIF,fitness,positive,65,,,,,,,,,7/8/2020 5:04,July,,,
23489,56d13215-1444-49b0-8e17-3a888bcd4e1e,interested,7/4/2020 10:20,GIF,fitness,positive,30,,,,,,,,,7/4/2020 10:20,July,,,
23490,56d13215-1444-49b0-8e17-3a888bcd4e1e,like,6/25/2020 3:22,GIF,fitness,positive,50,,,,,,,,,6/25/2020 3:22,June,,,
23491,56d13215-1444-49b0-8e17-3a888bcd4e1e,scared,7/8/2020 15:50,GIF,fitness,negative,15,,,,,,,,,7/8/2020 15:50,July,,,
23492,56d13215-1444-49b0-8e17-3a888bcd4e1e,dislike,4/19/2021 9:35,GIF,fitness,negative,10,,,,,,,,,4/19/2021 9:35,April,,,
23493,56d13215-1444-49b0-8e17-3a888bcd4e1e,hate,1/15/2021 15:40,GIF,fitness,negative,5,,,,,,,,,1/15/2021 15:40,January,,,
23494,56d13215-1444-49b0-8e17-3a888bcd4e1e,intrigued,10/9/2020 11:06,GIF,fitness,positive,45,,,,,,,,,10/9/2020 11:06,October,,,
23495,56d13215-1444-49b0-8e17-3a888bcd4e1e,like,8/16/2020 9:00,GIF,fitness,positive,50,,,,,,,,,8/16/2020 9:00,August,,,
23496,56d13215-1444-49b0-8e17-3a888bcd4e1e,heart,1/26/2021 23:34,GIF,fitness,positive,60,,,,,,,,,1/26/2021 23:34,January,,,
23497,56d13215-1444-49b0-8e17-3a888bcd4e1e,worried,2/11/2021 15:30,GIF,fitness,negative,12,,,,,,,,,2/11/2021 15:30,February,,,
23498,56d13215-1444-49b0-8e17-3a888bcd4e1e,heart,9/8/2020 22:26,GIF,fitness,positive,60,,,,,,,,,9/8/2020 22:26,September,,,
23500,cda6a453-27bf-4237-b848-b27706732716,interested,9/25/2020 13:38,video,soccer,positive,30,,,,,,,,,9/25/2020 13:38,September,,,
23501,cda6a453-27bf-4237-b848-b27706732716,cherish,7/10/2020 9:59,video,soccer,positive,70,,,,,,,,,7/10/2020 9:59,July,,,
23502,cda6a453-27bf-4237-b848-b27706732716,scared,8/30/2020 11:26,video,soccer,negative,15,,,,,,,,,8/30/2020 11:26,August,,,
23503,cda6a453-27bf-4237-b848-b27706732716,cherish,2/26/2021 8:15,video,soccer,positive,70,,,,,,,,,2/26/2021 8:15,February,,,
23504,cda6a453-27bf-4237-b848-b27706732716,intrigued,10/28/2020 20:14,video,soccer,positive,45,,,,,,,,,10/28/2020 20:14,October,,,
23505,cda6a453-27bf-4237-b848-b27706732716,super love,6/18/2021 2:03,video,soccer,positive,75,,,,,,,,,6/18/2021 2:03,June,,,
23506,cda6a453-27bf-4237-b848-b27706732716,super love,8/28/2020 22:06,video,soccer,positive,75,,,,,,,,,8/28/2020 22:06,August,,,
23507,cda6a453-27bf-4237-b848-b27706732716,cherish,4/25/2021 13:30,video,soccer,positive,70,,,,,,,,,4/25/2021 13:30,April,,,
23508,cda6a453-27bf-4237-b848-b27706732716,love,7/30/2020 16:33,video,soccer,positive,65,,,,,,,,,7/30/2020 16:33,July,,,
23509,cda6a453-27bf-4237-b848-b27706732716,disgust,8/6/2020 18:35,video,soccer,negative,0,,,,,,,,,8/6/2020 18:35,August,,,
23510,cda6a453-27bf-4237-b848-b27706732716,disgust,10/12/2020 6:12,video,soccer,negative,0,,,,,,,,,10/12/2020 6:12,October,,,
23511,cda6a453-27bf-4237-b848-b27706732716,like,3/22/2021 20:06,video,soccer,positive,50,,,,,,,,,3/22/2021 20:06,March,,,
23512,cda6a453-27bf-4237-b848-b27706732716,cherish,6/1/2021 20:59,video,soccer,positive,70,,,,,,,,,6/1/2021 20:59,June,,,
23513,cda6a453-27bf-4237-b848-b27706732716,indifferent,1/17/2021 1:13,video,soccer,neutral,20,,,,,,,,,1/17/2021 1:13,January,,,
23514,cda6a453-27bf-4237-b848-b27706732716,super love,12/13/2020 21:39,video,soccer,positive,75,,,,,,,,,12/13/2020 21:39,December,,,
23515,cda6a453-27bf-4237-b848-b27706732716,scared,3/5/2021 22:23,video,soccer,negative,15,,,,,,,,,3/5/2021 22:23,March,,,
23516,cda6a453-27bf-4237-b848-b27706732716,want,10/15/2020 2:18,video,soccer,positive,70,,,,,,,,,10/15/2020 2:18,October,,,
23517,cda6a453-27bf-4237-b848-b27706732716,peeking,1/20/2021 11:14,video,soccer,neutral,35,,,,,,,,,1/20/2021 11:14,January,,,
23518,cda6a453-27bf-4237-b848-b27706732716,love,11/17/2020 21:32,video,soccer,positive,65,,,,,,,,,11/17/2020 21:32,November,,,
23519,cda6a453-27bf-4237-b848-b27706732716,want,11/9/2020 2:13,video,soccer,positive,70,,,,,,,,,11/9/2020 2:13,November,,,
23520,cda6a453-27bf-4237-b848-b27706732716,scared,8/19/2020 4:37,video,soccer,negative,15,,,,,,,,,8/19/2020 4:37,August,,,
23521,cda6a453-27bf-4237-b848-b27706732716,indifferent,5/8/2021 11:36,video,soccer,neutral,20,,,,,,,,,5/8/2021 11:36,May,,,
23522,cda6a453-27bf-4237-b848-b27706732716,worried,2/12/2021 15:02,video,soccer,negative,12,,,,,,,,,2/12/2021 15:02,February,,,
23523,cda6a453-27bf-4237-b848-b27706732716,scared,12/28/2020 15:43,video,soccer,negative,15,,,,,,,,,12/28/2020 15:43,December,,,
23524,cda6a453-27bf-4237-b848-b27706732716,interested,9/11/2020 15:25,video,soccer,positive,30,,,,,,,,,9/11/2020 15:25,September,,,
23525,cda6a453-27bf-4237-b848-b27706732716,intrigued,8/7/2020 14:29,video,soccer,positive,45,,,,,,,,,8/7/2020 14:29,August,,,
23526,cda6a453-27bf-4237-b848-b27706732716,peeking,9/21/2020 12:03,video,soccer,neutral,35,,,,,,,,,9/21/2020 12:03,September,,,
23528,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,11/26/2020 3:24,video,technology,negative,0,,,,,,,,,11/26/2020 3:24,November,,,
23529,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,12/14/2020 15:30,video,technology,negative,5,,,,,,,,,12/14/2020 15:30,December,,,
23530,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,love,6/18/2020 12:07,video,technology,positive,65,,,,,,,,,6/18/2020 12:07,June,,,
23531,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,8/29/2020 15:12,video,technology,negative,12,,,,,,,,,8/29/2020 15:12,August,,,
23532,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,2/4/2021 20:30,video,technology,positive,75,,,,,,,,,2/4/2021 20:30,February,,,
23533,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,12/2/2020 2:58,video,technology,negative,0,,,,,,,,,12/2/2020 2:58,December,,,
23534,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,8/5/2020 0:48,video,technology,negative,5,,,,,,,,,8/5/2020 0:48,August,,,
23535,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,2/25/2021 15:10,video,technology,positive,70,,,,,,,,,2/25/2021 15:10,February,,,
23536,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,6/17/2021 23:58,video,technology,positive,45,,,,,,,,,6/17/2021 23:58,June,,,
23537,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,4/17/2021 8:54,video,technology,negative,12,,,,,,,,,4/17/2021 8:54,April,,,
23538,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,9/22/2020 12:35,video,technology,negative,5,,,,,,,,,9/22/2020 12:35,September,,,
23539,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,peeking,5/11/2021 17:59,video,technology,neutral,35,,,,,,,,,5/11/2021 17:59,May,,,
23540,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,12/13/2020 20:02,video,technology,negative,0,,,,,,,,,12/13/2020 20:02,December,,,
23541,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2/21/2021 23:10,video,technology,positive,30,,,,,,,,,2/21/2021 23:10,February,,,
23542,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,cherish,3/27/2021 11:45,video,technology,positive,70,,,,,,,,,3/27/2021 11:45,March,,,
23543,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,7/21/2020 1:03,video,technology,negative,12,,,,,,,,,7/21/2020 1:03,July,,,
23544,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,love,7/8/2020 21:33,video,technology,positive,65,,,,,,,,,7/8/2020 21:33,July,,,
23545,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,6/14/2021 14:49,video,technology,positive,72,,,,,,,,,6/14/2021 14:49,June,,,
23546,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,1/4/2021 3:09,video,technology,negative,5,,,,,,,,,1/4/2021 3:09,January,,,
23547,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,8/11/2020 4:27,video,technology,positive,70,,,,,,,,,8/11/2020 4:27,August,,,
23548,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,8/17/2020 4:06,video,technology,positive,70,,,,,,,,,8/17/2020 4:06,August,,,
23549,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2/26/2021 6:40,video,technology,positive,30,,,,,,,,,2/26/2021 6:40,February,,,
23550,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,5/1/2021 7:05,video,technology,negative,0,,,,,,,,,5/1/2021 7:05,May,,,
23551,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,9/14/2020 14:50,video,technology,positive,72,,,,,,,,,9/14/2020 14:50,September,,,
23552,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,heart,2/24/2021 20:02,video,technology,positive,60,,,,,,,,,2/24/2021 20:02,February,,,
23553,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,cherish,2/19/2021 19:58,video,technology,positive,70,,,,,,,,,2/19/2021 19:58,February,,,
23554,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,dislike,4/13/2021 3:23,video,technology,negative,10,,,,,,,,,4/13/2021 3:23,April,,,
23555,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,10/19/2020 7:34,video,technology,negative,0,,,,,,,,,10/19/2020 7:34,October,,,
23556,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2/28/2021 2:19,video,technology,positive,72,,,,,,,,,2/28/2021 2:19,February,,,
23557,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,10/15/2020 3:11,video,technology,positive,30,,,,,,,,,10/15/2020 3:11,October,,,
23558,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,7/29/2020 8:46,video,technology,positive,75,,,,,,,,,7/29/2020 8:46,July,,,
23559,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,9/20/2020 6:53,video,technology,positive,72,,,,,,,,,9/20/2020 6:53,September,,,
23560,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,like,12/24/2020 21:09,video,technology,positive,50,,,,,,,,,12/24/2020 21:09,December,,,
23562,a8160135-2d55-4240-8f28-fbee5ec84801,dislike,5/1/2021 9:33,video,studying,negative,10,,,,,,,,,5/1/2021 9:33,May,,,
23563,a8160135-2d55-4240-8f28-fbee5ec84801,dislike,6/19/2020 4:20,video,studying,negative,10,,,,,,,,,6/19/2020 4:20,June,,,
23564,a8160135-2d55-4240-8f28-fbee5ec84801,adore,5/19/2021 0:43,video,studying,positive,72,,,,,,,,,5/19/2021 0:43,May,,,
23565,a8160135-2d55-4240-8f28-fbee5ec84801,want,9/3/2020 23:03,video,studying,positive,70,,,,,,,,,9/3/2020 23:03,September,,,
23566,a8160135-2d55-4240-8f28-fbee5ec84801,scared,6/18/2020 9:13,video,studying,negative,15,,,,,,,,,6/18/2020 9:13,June,,,
23568,33696f53-ab7b-4f3e-b3a4-e0e82990339c,dislike,7/21/2020 0:37,photo,fitness,negative,10,,,,,,,,,7/21/2020 0:37,July,,,
23569,33696f53-ab7b-4f3e-b3a4-e0e82990339c,love,1/31/2021 12:07,photo,fitness,positive,65,,,,,,,,,1/31/2021 12:07,January,,,
23570,33696f53-ab7b-4f3e-b3a4-e0e82990339c,like,2/25/2021 13:27,photo,fitness,positive,50,,,,,,,,,2/25/2021 13:27,February,,,
23571,33696f53-ab7b-4f3e-b3a4-e0e82990339c,love,6/11/2021 9:30,photo,fitness,positive,65,,,,,,,,,6/11/2021 9:30,June,,,
23572,33696f53-ab7b-4f3e-b3a4-e0e82990339c,like,12/14/2020 22:12,photo,fitness,positive,50,,,,,,,,,12/14/2020 22:12,December,,,
23573,33696f53-ab7b-4f3e-b3a4-e0e82990339c,super love,1/30/2021 0:12,photo,fitness,positive,75,,,,,,,,,1/30/2021 0:12,January,,,
23574,33696f53-ab7b-4f3e-b3a4-e0e82990339c,scared,2/27/2021 9:55,photo,fitness,negative,15,,,,,,,,,2/27/2021 9:55,February,,,
23576,50c0f441-fde5-48bd-ba40-46f23b8cf862,peeking,12/8/2020 23:51,video,culture,neutral,35,,,,,,,,,12/8/2020 23:51,December,,,
23577,50c0f441-fde5-48bd-ba40-46f23b8cf862,love,9/2/2020 4:27,video,culture,positive,65,,,,,,,,,9/2/2020 4:27,September,,,
23578,50c0f441-fde5-48bd-ba40-46f23b8cf862,want,1/6/2021 8:37,video,culture,positive,70,,,,,,,,,1/6/2021 8:37,January,,,
23579,50c0f441-fde5-48bd-ba40-46f23b8cf862,love,5/22/2021 22:13,video,culture,positive,65,,,,,,,,,5/22/2021 22:13,May,,,
23580,50c0f441-fde5-48bd-ba40-46f23b8cf862,want,7/4/2020 7:22,video,culture,positive,70,,,,,,,,,7/4/2020 7:22,July,,,
23582,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,6/11/2021 8:42,video,fitness,negative,5,,,,,,,,,6/11/2021 8:42,June,,,
23583,cafddd25-5653-4219-8dc7-a3eae45ea926,adore,1/31/2021 17:53,video,fitness,positive,72,,,,,,,,,1/31/2021 17:53,January,,,
23584,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,12/20/2020 18:08,video,fitness,negative,5,,,,,,,,,12/20/2020 18:08,December,,,
23585,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,9/15/2020 22:06,video,fitness,positive,45,,,,,,,,,9/15/2020 22:06,September,,,
23586,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,9/24/2020 8:28,video,fitness,positive,30,,,,,,,,,9/24/2020 8:28,September,,,
23587,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,12/31/2020 10:36,video,fitness,positive,45,,,,,,,,,12/31/2020 10:36,December,,,
23588,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,2/11/2021 20:24,video,fitness,negative,15,,,,,,,,,2/11/2021 20:24,February,,,
23589,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,11/27/2020 20:43,video,fitness,negative,15,,,,,,,,,11/27/2020 20:43,November,,,
23590,cafddd25-5653-4219-8dc7-a3eae45ea926,disgust,5/26/2021 11:36,video,fitness,negative,0,,,,,,,,,5/26/2021 11:36,May,,,
23591,cafddd25-5653-4219-8dc7-a3eae45ea926,want,10/23/2020 1:00,video,fitness,positive,70,,,,,,,,,10/23/2020 1:00,October,,,
23592,cafddd25-5653-4219-8dc7-a3eae45ea926,want,3/28/2021 0:55,video,fitness,positive,70,,,,,,,,,3/28/2021 0:55,March,,,
23593,cafddd25-5653-4219-8dc7-a3eae45ea926,want,2/13/2021 18:15,video,fitness,positive,70,,,,,,,,,2/13/2021 18:15,February,,,
23594,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,6/29/2020 21:47,video,fitness,positive,75,,,,,,,,,6/29/2020 21:47,June,,,
23595,cafddd25-5653-4219-8dc7-a3eae45ea926,love,9/10/2020 7:27,video,fitness,positive,65,,,,,,,,,9/10/2020 7:27,September,,,
23596,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,3/10/2021 22:52,video,fitness,positive,30,,,,,,,,,3/10/2021 22:52,March,,,
23597,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,12/29/2020 0:44,video,fitness,neutral,35,,,,,,,,,12/29/2020 0:44,December,,,
23598,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,9/30/2020 10:20,video,fitness,neutral,35,,,,,,,,,9/30/2020 10:20,September,,,
23599,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,2/11/2021 16:59,video,fitness,positive,30,,,,,,,,,2/11/2021 16:59,February,,,
23600,cafddd25-5653-4219-8dc7-a3eae45ea926,like,4/22/2021 21:10,video,fitness,positive,50,,,,,,,,,4/22/2021 21:10,April,,,
23601,cafddd25-5653-4219-8dc7-a3eae45ea926,indifferent,7/17/2020 1:27,video,fitness,neutral,20,,,,,,,,,7/17/2020 1:27,July,,,
23602,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,12/28/2020 13:01,video,fitness,positive,75,,,,,,,,,12/28/2020 13:01,December,,,
23603,cafddd25-5653-4219-8dc7-a3eae45ea926,cherish,4/26/2021 4:36,video,fitness,positive,70,,,,,,,,,4/26/2021 4:36,April,,,
23604,cafddd25-5653-4219-8dc7-a3eae45ea926,like,8/20/2020 15:19,video,fitness,positive,50,,,,,,,,,8/20/2020 15:19,August,,,
23605,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,9/20/2020 19:04,video,fitness,positive,75,,,,,,,,,9/20/2020 19:04,September,,,
23606,cafddd25-5653-4219-8dc7-a3eae45ea926,heart,12/16/2020 12:39,video,fitness,positive,60,,,,,,,,,12/16/2020 12:39,December,,,
23607,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,9/6/2020 5:25,video,fitness,negative,15,,,,,,,,,9/6/2020 5:25,September,,,
23608,cafddd25-5653-4219-8dc7-a3eae45ea926,dislike,10/20/2020 5:50,video,fitness,negative,10,,,,,,,,,10/20/2020 5:50,October,,,
23609,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,11/3/2020 15:01,video,fitness,negative,5,,,,,,,,,11/3/2020 15:01,November,,,
23610,cafddd25-5653-4219-8dc7-a3eae45ea926,adore,3/29/2021 0:49,video,fitness,positive,72,,,,,,,,,3/29/2021 0:49,March,,,
23611,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,6/4/2021 23:36,video,fitness,positive,45,,,,,,,,,6/4/2021 23:36,June,,,
23612,cafddd25-5653-4219-8dc7-a3eae45ea926,like,4/5/2021 12:05,video,fitness,positive,50,,,,,,,,,4/5/2021 12:05,April,,,
23613,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,12/1/2020 5:11,video,fitness,positive,30,,,,,,,,,12/1/2020 5:11,December,,,
23614,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,6/24/2020 9:00,video,fitness,neutral,35,,,,,,,,,6/24/2020 9:00,June,,,
23615,cafddd25-5653-4219-8dc7-a3eae45ea926,cherish,12/1/2020 4:02,video,fitness,positive,70,,,,,,,,,12/1/2020 4:02,December,,,
23616,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,7/16/2020 15:12,video,fitness,negative,5,,,,,,,,,7/16/2020 15:12,July,,,
23617,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,9/1/2020 19:13,video,fitness,positive,45,,,,,,,,,9/1/2020 19:13,September,,,
23618,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,10/5/2020 6:50,video,fitness,neutral,35,,,,,,,,,10/5/2020 6:50,October,,,
23620,c24f4499-faae-4ff0-baf1-4be6a9061aa1,hate,9/18/2020 1:16,audio,animals,negative,5,,,,,,,,,9/18/2020 1:16,September,,,
23621,c24f4499-faae-4ff0-baf1-4be6a9061aa1,worried,1/23/2021 20:25,audio,animals,negative,12,,,,,,,,,1/23/2021 20:25,January,,,
23622,c24f4499-faae-4ff0-baf1-4be6a9061aa1,indifferent,5/25/2021 14:11,audio,animals,neutral,20,,,,,,,,,5/25/2021 14:11,May,,,
23623,c24f4499-faae-4ff0-baf1-4be6a9061aa1,disgust,5/26/2021 22:29,audio,animals,negative,0,,,,,,,,,5/26/2021 22:29,May,,,
23624,c24f4499-faae-4ff0-baf1-4be6a9061aa1,dislike,2/27/2021 7:00,audio,animals,negative,10,,,,,,,,,2/27/2021 7:00,February,,,
23625,c24f4499-faae-4ff0-baf1-4be6a9061aa1,intrigued,9/20/2020 16:00,audio,animals,positive,45,,,,,,,,,9/20/2020 16:00,September,,,
23626,c24f4499-faae-4ff0-baf1-4be6a9061aa1,worried,2/16/2021 18:49,audio,animals,negative,12,,,,,,,,,2/16/2021 18:49,February,,,
23627,c24f4499-faae-4ff0-baf1-4be6a9061aa1,intrigued,12/6/2020 17:59,audio,animals,positive,45,,,,,,,,,12/6/2020 17:59,December,,,
23628,c24f4499-faae-4ff0-baf1-4be6a9061aa1,cherish,3/22/2021 14:02,audio,animals,positive,70,,,,,,,,,3/22/2021 14:02,March,,,
23629,c24f4499-faae-4ff0-baf1-4be6a9061aa1,like,11/24/2020 17:50,audio,animals,positive,50,,,,,,,,,11/24/2020 17:50,November,,,
23630,c24f4499-faae-4ff0-baf1-4be6a9061aa1,peeking,10/1/2020 9:40,audio,animals,neutral,35,,,,,,,,,10/1/2020 9:40,October,,,
23631,c24f4499-faae-4ff0-baf1-4be6a9061aa1,interested,3/26/2021 11:31,audio,animals,positive,30,,,,,,,,,3/26/2021 11:31,March,,,
23632,c24f4499-faae-4ff0-baf1-4be6a9061aa1,dislike,11/8/2020 16:05,audio,animals,negative,10,,,,,,,,,11/8/2020 16:05,November,,,
23633,c24f4499-faae-4ff0-baf1-4be6a9061aa1,worried,11/25/2020 7:49,audio,animals,negative,12,,,,,,,,,11/25/2020 7:49,November,,,
23634,c24f4499-faae-4ff0-baf1-4be6a9061aa1,peeking,12/28/2020 14:59,audio,animals,neutral,35,,,,,,,,,12/28/2020 14:59,December,,,
23635,c24f4499-faae-4ff0-baf1-4be6a9061aa1,super love,7/14/2020 15:57,audio,animals,positive,75,,,,,,,,,7/14/2020 15:57,July,,,
23636,c24f4499-faae-4ff0-baf1-4be6a9061aa1,disgust,5/5/2021 13:50,audio,animals,negative,0,,,,,,,,,5/5/2021 13:50,May,,,
23637,c24f4499-faae-4ff0-baf1-4be6a9061aa1,adore,1/27/2021 17:35,audio,animals,positive,72,,,,,,,,,1/27/2021 17:35,January,,,
23638,c24f4499-faae-4ff0-baf1-4be6a9061aa1,like,3/6/2021 15:36,audio,animals,positive,50,,,,,,,,,3/6/2021 15:36,March,,,
23639,c24f4499-faae-4ff0-baf1-4be6a9061aa1,love,9/12/2020 4:25,audio,animals,positive,65,,,,,,,,,9/12/2020 4:25,September,,,
23641,2669dbfc-65d4-4770-a916-e6507f881131,scared,8/3/2020 15:29,photo,science,negative,15,,,,,,,,,8/3/2020 15:29,August,,,
23642,2669dbfc-65d4-4770-a916-e6507f881131,hate,4/24/2021 10:08,photo,science,negative,5,,,,,,,,,4/24/2021 10:08,April,,,
23643,2669dbfc-65d4-4770-a916-e6507f881131,disgust,3/10/2021 12:23,photo,science,negative,0,,,,,,,,,3/10/2021 12:23,March,,,
23644,2669dbfc-65d4-4770-a916-e6507f881131,cherish,7/26/2020 0:46,photo,science,positive,70,,,,,,,,,7/26/2020 0:46,July,,,
23645,2669dbfc-65d4-4770-a916-e6507f881131,heart,4/7/2021 0:16,photo,science,positive,60,,,,,,,,,4/7/2021 0:16,April,,,
23646,2669dbfc-65d4-4770-a916-e6507f881131,hate,3/20/2021 6:07,photo,science,negative,5,,,,,,,,,3/20/2021 6:07,March,,,
23647,2669dbfc-65d4-4770-a916-e6507f881131,want,5/14/2021 4:33,photo,science,positive,70,,,,,,,,,5/14/2021 4:33,May,,,
23648,2669dbfc-65d4-4770-a916-e6507f881131,scared,9/7/2020 7:40,photo,science,negative,15,,,,,,,,,9/7/2020 7:40,September,,,
23649,2669dbfc-65d4-4770-a916-e6507f881131,disgust,12/8/2020 21:47,photo,science,negative,0,,,,,,,,,12/8/2020 21:47,December,,,
23650,2669dbfc-65d4-4770-a916-e6507f881131,disgust,10/7/2020 16:21,photo,science,negative,0,,,,,,,,,10/7/2020 16:21,October,,,
23651,2669dbfc-65d4-4770-a916-e6507f881131,disgust,12/6/2020 18:52,photo,science,negative,0,,,,,,,,,12/6/2020 18:52,December,,,
